data,sku,tipo,qtd,saldo
2025-12-08,SKU-0090,saida,-9,809
2025-12-08,SKU-0091,entrada,78,628
2025-12-08,SKU-0091,saida,-61,567
2025-12-08,SKU-0092,entrada,78,518
2025-12-08,SKU-0092,saida,-17,501
2025-12-08,SKU-0093,entrada,78,534
2025-12-08,SKU-0093,saida,-18,516
2025-12-08,SKU-0094,entrada,114,665
2025-12-08,SKU-0094,saida,-12,653
2025-12-08,SKU-0095,entrada,132,1552
2025-12-08,SKU-0095,saida,-72,1480
2025-12-08,SKU-0096,entrada,42,328
2025-12-08,SKU-0097,entrada,84,639
2025-12-08,SKU-0097,saida,-43,596
2025-12-08,SKU-0098,entrada,6,46
2025-12-08,SKU-0099,entrada,156,1772
2025-12-08,SKU-0099,saida,-48,1724
2025-12-08,SKU-0100,entrada,12,56
2025-12-08,SKU-0101,entrada,18,145
2025-12-08,SKU-0101,saida,-28,117
2025-12-08,SKU-0102,entrada,60,231
2025-12-08,SKU-0102,saida,-1,230
2025-12-08,SKU-0103,entrada,24,104
2025-12-08,SKU-0103,saida,-18,86
2025-12-08,SKU-0104,entrada,6,105
2025-12-08,SKU-0105,entrada,6,55
2025-12-08,SKU-0106,entrada,36,151
2025-12-08,SKU-0107,entrada,42,643
2025-12-08,SKU-0107,saida,-66,577
2025-12-08,SKU-0108,entrada,18,77
2025-12-08,SKU-0109,entrada,66,382
2025-12-08,SKU-0109,saida,-6,376
2025-12-08,SKU-0110,entrada,48,588
2025-12-08,SKU-0110,saida,-84,504
2025-12-08,SKU-0111,entrada,30,176
2025-12-08,SKU-0112,entrada,48,206
2025-12-08,SKU-0113,entrada,762,7456
2025-12-08,SKU-0113,saida,-592,6864
2025-12-08,SKU-0114,entrada,102,738
2025-12-08,SKU-0115,entrada,54,409
2025-12-08,SKU-0115,saida,-4,405
2025-12-08,SKU-0116,entrada,60,480
2025-12-08,SKU-0116,saida,-56,424
2025-12-08,SKU-0117,entrada,18,115
2025-12-08,SKU-0118,entrada,126,801
2025-12-08,SKU-0118,saida,-14,787
2025-12-08,SKU-0119,entrada,108,882
2025-12-08,SKU-0119,saida,-35,847
2025-12-08,SKU-0120,entrada,60,275
2025-12-08,SKU-0121,entrada,42,131
2025-12-08,SKU-0122,entrada,54,566
2025-12-08,SKU-0122,saida,-3,563
2025-12-08,SKU-0123,entrada,114,722
2025-12-08,SKU-0123,saida,-8,714
2025-12-08,SKU-0124,entrada,54,609
2025-12-08,SKU-0124,saida,-29,580
2025-12-08,SKU-0125,entrada,90,702
2025-12-08,SKU-0125,saida,-38,664
2025-12-08,SKU-0126,entrada,18,125
2025-12-08,SKU-0126,saida,-16,109
2025-12-08,SKU-0127,entrada,30,117
2025-12-08,SKU-0128,entrada,132,1025
2025-12-08,SKU-0128,saida,-47,978
2025-12-08,SKU-0129,entrada,24,199
2025-12-08,SKU-0130,entrada,6,60
2025-12-08,SKU-0131,entrada,30,55
2025-12-08,SKU-0131,saida,-20,35
2025-12-08,SKU-0132,entrada,48,114
2025-12-08,SKU-0133,entrada,48,167
2025-12-08,SKU-0134,entrada,90,609
2025-12-08,SKU-0135,entrada,66,527
2025-12-08,SKU-0135,saida,-7,520
2025-12-08,SKU-0136,entrada,36,330
2025-12-08,SKU-0137,entrada,72,537
2025-12-08,SKU-0137,saida,-58,479
2025-12-08,SKU-0138,entrada,48,295
2025-12-08,SKU-0138,saida,-1,294
2025-12-08,SKU-0139,entrada,72,458
2025-12-08,SKU-0139,saida,-18,440
2025-12-08,SKU-0140,entrada,150,1279
2025-12-08,SKU-0140,saida,-66,1213
2025-12-08,SKU-0141,entrada,108,624
2025-12-08,SKU-0142,entrada,42,161
2025-12-08,SKU-0143,entrada,18,134
2025-12-08,SKU-0144,entrada,144,1522
2025-12-08,SKU-0144,saida,-83,1439
2025-12-08,SKU-0145,entrada,84,682
2025-12-08,SKU-0145,saida,-6,676
2025-12-08,SKU-0146,entrada,54,615
2025-12-08,SKU-0146,saida,-56,559
2025-12-08,SKU-0147,entrada,48,369
2025-12-08,SKU-0147,saida,-18,351
2025-12-08,SKU-0148,entrada,36,217
2025-12-08,SKU-0149,entrada,2160,20495
2025-12-08,SKU-0149,saida,-1236,19259
2025-12-08,SKU-0150,entrada,102,635
2025-12-08,SKU-0150,saida,-74,561
2025-12-08,SKU-0151,entrada,12,67
2025-12-08,SKU-0151,saida,-2,65
2025-12-08,SKU-0152,entrada,24,29
2025-12-08,SKU-0153,entrada,54,219
2025-12-08,SKU-0153,saida,-11,208
2025-12-08,SKU-0154,entrada,48,164
2025-12-08,SKU-0155,entrada,30,41
2025-12-08,SKU-0156,entrada,84,702
2025-12-08,SKU-0156,saida,-8,694
2025-12-08,SKU-0157,entrada,60,247
2025-12-08,SKU-0157,saida,-8,239
2025-12-08,SKU-0158,entrada,78,672
2025-12-08,SKU-0158,saida,-34,638
2025-12-08,SKU-0159,entrada,60,205
2025-12-08,SKU-0160,entrada,54,362
2025-12-08,SKU-0161,entrada,36,364
2025-12-08,SKU-0161,saida,-2,362
2025-12-08,SKU-0162,entrada,72,638
2025-12-08,SKU-0162,saida,-15,623
2025-12-08,SKU-0163,entrada,36,172
2025-12-08,SKU-0163,saida,-26,146
2025-12-08,SKU-0164,entrada,48,521
2025-12-08,SKU-0164,saida,-9,512
2025-12-08,SKU-0165,entrada,234,2676
2025-12-08,SKU-0165,saida,-202,2474
2025-12-08,SKU-0166,entrada,18,49
2025-12-08,SKU-0166,saida,-11,38
2025-12-08,SKU-0167,entrada,6,33
2025-12-08,SKU-0168,entrada,66,242
2025-12-08,SKU-0169,entrada,54,642
2025-12-08,SKU-0170,entrada,96,625
2025-12-08,SKU-0171,entrada,66,244
2025-12-08,SKU-0172,entrada,72,332
2025-12-08,SKU-0173,entrada,72,543
2025-12-08,SKU-0174,entrada,66,366
2025-12-08,SKU-0175,entrada,216,1839
2025-12-08,SKU-0175,saida,-85,1754
2025-12-08,SKU-0176,entrada,12,50
2025-12-08,SKU-0177,entrada,24,166
2025-12-08,SKU-0178,entrada,60,349
2025-12-08,SKU-0178,saida,-14,335
2025-12-08,SKU-0179,entrada,48,199
2025-12-08,SKU-0179,saida,-23,176
2025-12-08,SKU-0180,entrada,54,618
2025-12-08,SKU-0180,saida,-15,603
2025-12-08,SKU-0181,entrada,48,335
2025-12-08,SKU-0182,entrada,24,109
2025-12-08,SKU-0183,entrada,24,48
2025-12-08,SKU-0183,saida,-11,37
2025-12-08,SKU-0184,entrada,72,438
2025-12-08,SKU-0184,saida,-18,420
2025-12-08,SKU-0185,entrada,30,192
2025-12-08,SKU-0186,entrada,66,402
2025-12-08,SKU-0187,entrada,78,521
2025-12-08,SKU-0187,saida,-10,511
2025-12-08,SKU-0188,entrada,72,518
2025-12-08,SKU-0188,saida,-10,508
2025-12-08,SKU-0189,entrada,54,338
2025-12-08,SKU-0189,saida,-8,330
2025-12-08,SKU-0190,entrada,6,35
2025-12-08,SKU-0191,entrada,42,140
2025-12-08,SKU-0192,entrada,60,197
2025-12-08,SKU-0193,entrada,42,331
2025-12-08,SKU-0193,saida,-10,321
2025-12-08,SKU-0194,entrada,36,158
2025-12-08,SKU-0195,entrada,450,4182
2025-12-08,SKU-0195,saida,-259,3923
2025-12-08,SKU-0196,entrada,132,983
2025-12-08,SKU-0196,saida,-11,972
2025-12-08,SKU-0197,entrada,12,80
2025-12-08,SKU-0198,entrada,12,89
2025-12-08,SKU-0198,saida,-5,84
2025-12-08,SKU-0199,entrada,36,216
2025-12-08,SKU-0200,entrada,138,1035
2025-12-08,SKU-0200,saida,-30,1005
2025-12-08,SKU-0201,entrada,18,56
2025-12-08,SKU-0202,entrada,126,921
2025-12-08,SKU-0202,saida,-31,890
2025-12-08,SKU-0203,entrada,72,534
2025-12-08,SKU-0203,saida,-47,487
2025-12-08,SKU-0204,entrada,66,726
2025-12-08,SKU-0204,saida,-22,704
2025-12-08,SKU-0205,entrada,60,530
2025-12-08,SKU-0205,saida,-21,509
2025-12-08,SKU-0206,entrada,126,993
2025-12-08,SKU-0206,saida,-23,970
2025-12-08,SKU-0207,entrada,66,744
2025-12-08,SKU-0208,entrada,72,764
2025-12-08,SKU-0208,saida,-85,679
2025-12-08,SKU-0209,entrada,72,653
2025-12-08,SKU-0209,saida,-25,628
2025-12-08,SKU-0210,entrada,54,435
2025-12-08,SKU-0210,saida,-12,423
2025-12-08,SKU-0211,entrada,54,566
2025-12-08,SKU-0211,saida,-17,549
2025-12-08,SKU-0212,entrada,96,930
2025-12-08,SKU-0212,saida,-44,886
2025-12-08,SKU-0213,entrada,42,207
2025-12-08,SKU-0213,saida,-16,191
2025-12-08,SKU-0214,entrada,450,4330
2025-12-08,SKU-0214,saida,-295,4035
2025-12-08,SKU-0215,entrada,36,250
2025-12-08,SKU-0215,saida,-27,223
2025-12-08,SKU-0216,entrada,24,110
2025-12-08,SKU-0217,entrada,72,550
2025-12-08,SKU-0217,saida,-3,547
2025-12-08,SKU-0218,entrada,96,806
2025-12-08,SKU-0218,saida,-25,781
2025-12-08,SKU-0219,entrada,24,139
2025-12-08,SKU-0220,entrada,36,284
2025-12-08,SKU-0220,saida,-3,281
2025-12-08,SKU-0221,entrada,36,91
2025-12-08,SKU-0221,saida,-8,83
2025-12-08,SKU-0222,entrada,24,76
2025-12-08,SKU-0222,saida,-24,52
2025-12-08,SKU-0223,entrada,24,117
2025-12-08,SKU-0224,entrada,102,539
2025-12-08,SKU-0224,saida,-62,477
2025-12-08,SKU-0225,entrada,48,246
2025-12-08,SKU-0225,saida,-21,225
2025-12-08,SKU-0226,entrada,42,107
2025-12-08,SKU-0227,entrada,30,171
2025-12-08,SKU-0228,entrada,60,435
2025-12-08,SKU-0228,saida,-65,370
2025-12-08,SKU-0229,entrada,36,271
2025-12-08,SKU-0230,entrada,78,537
2025-12-08,SKU-0230,saida,-10,527
2025-12-08,SKU-0231,entrada,60,352
2025-12-08,SKU-0231,saida,-10,342
2025-12-08,SKU-0232,entrada,42,177
2025-12-08,SKU-0233,entrada,114,830
2025-12-08,SKU-0233,saida,-51,779
2025-12-08,SKU-0234,entrada,48,337
2025-12-08,SKU-0234,saida,-16,321
2025-12-08,SKU-0235,entrada,84,425
2025-12-08,SKU-0235,saida,-12,413
2025-12-08,SKU-0236,entrada,54,457
2025-12-08,SKU-0236,saida,-6,451
2025-12-08,SKU-0237,entrada,114,1116
2025-12-08,SKU-0237,saida,-82,1034
2025-12-08,SKU-0238,entrada,84,701
2025-12-08,SKU-0238,saida,-19,682
2025-12-08,SKU-0239,entrada,66,606
2025-12-08,SKU-0239,saida,-26,580
2025-12-08,SKU-0240,entrada,42,464
2025-12-08,SKU-0240,saida,-30,434
2025-12-08,SKU-0241,entrada,36,122
2025-12-08,SKU-0241,saida,-16,106
2025-12-08,SKU-0242,entrada,42,86
2025-12-08,SKU-0243,entrada,108,620
2025-12-08,SKU-0243,saida,-54,566
2025-12-08,SKU-0244,entrada,42,140
2025-12-08,SKU-0245,entrada,42,171
2025-12-08,SKU-0245,saida,-11,160
2025-12-08,SKU-0246,entrada,66,440
2025-12-08,SKU-0246,saida,-32,408
2025-12-08,SKU-0247,entrada,48,471
2025-12-08,SKU-0247,saida,-5,466
2025-12-08,SKU-0248,entrada,48,236
2025-12-08,SKU-0249,entrada,36,311
2025-12-08,SKU-0249,saida,-8,303
2025-12-08,SKU-0250,entrada,54,502
2025-12-08,SKU-0250,saida,-23,479
2025-12-09,SKU-0002,saida,-28,593
2025-12-09,SKU-0008,saida,-1,476
2025-12-09,SKU-0010,saida,-8,1119
2025-12-09,SKU-0011,saida,-11,271
2025-12-09,SKU-0013,saida,-14,850
2025-12-09,SKU-0014,saida,-6,220
2025-12-09,SKU-0015,saida,-6,378
2025-12-09,SKU-0019,saida,-8,740
2025-12-09,SKU-0024,saida,-8,877
2025-12-09,SKU-0025,saida,-2,419
2025-12-09,SKU-0026,saida,-6,580
2025-12-09,SKU-0027,saida,-13,1191
2025-12-09,SKU-0029,saida,-30,286
2025-12-09,SKU-0035,saida,-16,867
2025-12-09,SKU-0036,saida,-13,687
2025-12-09,SKU-0038,saida,-3,494
2025-12-09,SKU-0039,saida,-29,742
2025-12-09,SKU-0040,saida,-6,358
2025-12-09,SKU-0041,saida,-5,437
2025-12-09,SKU-0043,saida,-16,398
2025-12-09,SKU-0045,saida,-38,931
2025-12-09,SKU-0047,saida,-8,452
2025-12-09,SKU-0048,saida,-9,476
2025-12-09,SKU-0051,saida,-40,1166
2025-12-09,SKU-0052,saida,-3,469
2025-12-09,SKU-0056,saida,-15,1079
2025-12-09,SKU-0057,saida,-41,349
2025-12-09,SKU-0058,saida,-7,248
2025-12-09,SKU-0061,saida,-7,323
2025-12-09,SKU-0064,saida,-1,297
2025-12-09,SKU-0065,saida,-2,326
2025-12-09,SKU-0066,saida,-33,1461
2025-12-09,SKU-0069,saida,-7,1077
2025-12-09,SKU-0071,saida,-13,1014
2025-12-09,SKU-0074,saida,-17,875
2025-12-09,SKU-0076,saida,-11,237
2025-12-09,SKU-0078,saida,-11,411
2025-12-09,SKU-0079,saida,-26,932
2025-12-09,SKU-0084,saida,-5,351
2025-12-09,SKU-0090,saida,-3,806
2025-12-09,SKU-0091,saida,-30,537
2025-12-09,SKU-0092,saida,-5,496
2025-12-09,SKU-0095,saida,-49,1431
2025-12-09,SKU-0096,saida,-12,316
2025-12-09,SKU-0097,saida,-17,579
2025-12-09,SKU-0099,saida,-24,1700
2025-12-09,SKU-0105,ajuste,-7,48
2025-12-09,SKU-0109,saida,-6,370
2025-12-09,SKU-0110,saida,-6,498
2025-12-09,SKU-0112,saida,-8,198
2025-12-09,SKU-0113,saida,-137,6727
2025-12-09,SKU-0115,saida,-13,392
2025-12-09,SKU-0116,saida,-14,410
2025-12-09,SKU-0118,saida,-22,765
2025-12-09,SKU-0123,saida,-2,712
2025-12-09,SKU-0125,saida,-18,646
2025-12-09,SKU-0128,saida,-13,965
2025-12-09,SKU-0129,saida,-13,186
2025-12-09,SKU-0134,saida,-11,598
2025-12-09,SKU-0135,saida,-13,507
2025-12-09,SKU-0139,saida,-12,428
2025-12-09,SKU-0140,saida,-82,1131
2025-12-09,SKU-0143,saida,-18,116
2025-12-09,SKU-0144,saida,-16,1423
2025-12-09,SKU-0146,saida,-17,542
2025-12-09,SKU-0149,saida,-533,18726
2025-12-09,SKU-0150,saida,-20,541
2025-12-09,SKU-0157,saida,-12,227
2025-12-09,SKU-0158,saida,-26,612
2025-12-09,SKU-0162,saida,-3,620
2025-12-09,SKU-0165,saida,-76,2398
2025-12-09,SKU-0170,saida,-25,600
2025-12-09,SKU-0173,saida,-7,536
2025-12-09,SKU-0175,saida,-17,1737
2025-12-09,SKU-0178,saida,-4,331
2025-12-09,SKU-0180,saida,-41,562
2025-12-09,SKU-0181,saida,-17,318
2025-12-09,SKU-0186,saida,-4,398
2025-12-09,SKU-0187,saida,-6,505
2025-12-09,SKU-0188,saida,-12,496
2025-12-09,SKU-0192,saida,-3,194
2025-12-09,SKU-0195,saida,-127,3796
2025-12-09,SKU-0196,saida,-5,967
2025-12-09,SKU-0200,saida,-17,988
2025-12-09,SKU-0204,saida,-21,683
2025-12-09,SKU-0205,saida,-4,505
2025-12-09,SKU-0207,saida,-6,738
2025-12-09,SKU-0208,saida,-27,652
2025-12-09,SKU-0210,saida,-8,415
2025-12-09,SKU-0211,saida,-21,528
2025-12-09,SKU-0212,saida,-13,873
2025-12-09,SKU-0214,saida,-110,3925
2025-12-09,SKU-0215,saida,-1,222
2025-12-09,SKU-0217,saida,-12,535
2025-12-09,SKU-0218,saida,-15,766
2025-12-09,SKU-0224,saida,-24,453
2025-12-09,SKU-0225,saida,-9,216
2025-12-09,SKU-0228,saida,-15,355
2025-12-09,SKU-0231,saida,-9,333
2025-12-09,SKU-0233,saida,-11,768
2025-12-09,SKU-0236,saida,-7,444
2025-12-09,SKU-0238,saida,-3,679
2025-12-09,SKU-0240,saida,-20,414
2025-12-09,SKU-0250,saida,-3,476
2025-12-10,SKU-0001,saida,-30,727
2025-12-10,SKU-0002,saida,-14,579
2025-12-10,SKU-0007,saida,-5,266
2025-12-10,SKU-0008,saida,-4,472
2025-12-10,SKU-0013,saida,-48,802
2025-12-10,SKU-0017,saida,-3,458
2025-12-10,SKU-0019,saida,-30,710
2025-12-10,SKU-0021,saida,-7,361
2025-12-10,SKU-0023,saida,-2,251
2025-12-10,SKU-0024,saida,-4,873
2025-12-10,SKU-0025,saida,-6,413
2025-12-10,SKU-0026,saida,-9,571
2025-12-10,SKU-0027,saida,-36,1155
2025-12-10,SKU-0029,saida,-8,278
2025-12-10,SKU-0030,saida,-10,239
2025-12-10,SKU-0034,saida,-4,143
2025-12-10,SKU-0035,saida,-41,826
2025-12-10,SKU-0036,saida,-13,674
2025-12-10,SKU-0038,saida,-22,472
2025-12-10,SKU-0039,saida,-17,725
2025-12-10,SKU-0040,saida,-7,351
2025-12-10,SKU-0043,saida,-13,385
2025-12-10,SKU-0045,saida,-4,927
2025-12-10,SKU-0048,saida,-19,457
2025-12-10,SKU-0050,saida,-4,81
2025-12-10,SKU-0051,saida,-28,1138
2025-12-10,SKU-0056,saida,-61,1018
2025-12-10,SKU-0057,saida,-20,329
2025-12-10,SKU-0058,saida,-28,220
2025-12-10,SKU-0061,saida,-11,312
2025-12-10,SKU-0062,saida,-14,237
2025-12-10,SKU-0066,saida,-19,1442
2025-12-10,SKU-0067,saida,-13,69
2025-12-10,SKU-0071,saida,-39,975
2025-12-10,SKU-0074,saida,-22,853
2025-12-10,SKU-0076,saida,-5,232
2025-12-10,SKU-0080,saida,-15,285
2025-12-10,SKU-0081,saida,-30,715
2025-12-10,SKU-0083,saida,-10,140
2025-12-10,SKU-0084,saida,-2,349
2025-12-10,SKU-0088,saida,-10,211
2025-12-10,SKU-0089,saida,-3,215
2025-12-10,SKU-0090,saida,-8,798
2025-12-10,SKU-0093,saida,-11,505
2025-12-10,SKU-0094,saida,-7,646
2025-12-10,SKU-0095,saida,-8,1423
2025-12-10,SKU-0097,saida,-32,547
2025-12-10,SKU-0099,saida,-36,1664
2025-12-10,SKU-0107,saida,-10,567
2025-12-10,SKU-0109,saida,-4,366
2025-12-10,SKU-0110,saida,-11,487
2025-12-10,SKU-0112,saida,-8,190
2025-12-10,SKU-0113,saida,-96,6631
2025-12-10,SKU-0116,saida,-7,403
2025-12-10,SKU-0118,saida,-22,743
2025-12-10,SKU-0119,saida,-8,839
2025-12-10,SKU-0120,saida,-4,271
2025-12-10,SKU-0123,saida,-12,700
2025-12-10,SKU-0125,saida,-19,627
2025-12-10,SKU-0137,saida,-20,459
2025-12-10,SKU-0140,saida,-55,1076
2025-12-10,SKU-0141,saida,-13,611
2025-12-10,SKU-0142,saida,-5,156
2025-12-10,SKU-0144,saida,-19,1404
2025-12-10,SKU-0145,saida,-30,646
2025-12-10,SKU-0149,saida,-625,18101
2025-12-10,SKU-0150,saida,-4,537
2025-12-10,SKU-0160,saida,-2,360
2025-12-10,SKU-0164,saida,-24,488
2025-12-10,SKU-0165,saida,-85,2313
2025-12-10,SKU-0170,saida,-7,593
2025-12-10,SKU-0172,saida,-12,320
2025-12-10,SKU-0173,saida,-28,508
2025-12-10,SKU-0175,saida,-70,1667
2025-12-10,SKU-0179,saida,-8,168
2025-12-10,SKU-0180,saida,-17,545
2025-12-10,SKU-0186,saida,-2,396
2025-12-10,SKU-0187,saida,-8,497
2025-12-10,SKU-0188,saida,-15,481
2025-12-10,SKU-0191,saida,-8,132
2025-12-10,SKU-0192,saida,-25,169
2025-12-10,SKU-0193,saida,-4,317
2025-12-10,SKU-0195,saida,-169,3627
2025-12-10,SKU-0196,saida,-21,946
2025-12-10,SKU-0199,saida,-6,210
2025-12-10,SKU-0200,saida,-16,972
2025-12-10,SKU-0202,saida,-12,878
2025-12-10,SKU-0204,saida,-15,668
2025-12-10,SKU-0205,saida,-17,488
2025-12-10,SKU-0206,saida,-26,944
2025-12-10,SKU-0208,saida,-11,641
2025-12-10,SKU-0214,saida,-113,3812
2025-12-10,SKU-0217,saida,-17,518
2025-12-10,SKU-0220,saida,-4,277
2025-12-10,SKU-0223,saida,-4,113
2025-12-10,SKU-0228,saida,-66,289
2025-12-10,SKU-0230,saida,-34,493
2025-12-10,SKU-0231,saida,-28,305
2025-12-10,SKU-0232,saida,-5,172
2025-12-10,SKU-0233,saida,-8,760
2025-12-10,SKU-0235,saida,-8,405
2025-12-10,SKU-0237,saida,-13,1021
2025-12-10,SKU-0238,saida,-12,667
2025-12-10,SKU-0240,saida,-22,392
2025-12-10,SKU-0245,saida,-26,134
2025-12-10,SKU-0246,saida,-9,399
2025-12-10,SKU-0247,saida,-8,458
2025-12-10,SKU-0249,saida,-6,297
2025-12-10,SKU-0250,saida,-16,460
2025-12-11,SKU-0001,saida,-14,713
2025-12-11,SKU-0009,saida,-10,309
2025-12-11,SKU-0010,saida,-13,1106
2025-12-11,SKU-0011,saida,-7,264
2025-12-11,SKU-0012,saida,-15,287
2025-12-11,SKU-0013,saida,-5,797
2025-12-11,SKU-0015,saida,-12,366
2025-12-11,SKU-0017,saida,-13,445
2025-12-11,SKU-0019,saida,-1,709
2025-12-11,SKU-0020,saida,-21,676
2025-12-11,SKU-0024,saida,-54,819
2025-12-11,SKU-0025,saida,-15,398
2025-12-11,SKU-0026,saida,-13,558
2025-12-11,SKU-0027,saida,-39,1116
2025-12-11,SKU-0030,ajuste,-2,237
2025-12-11,SKU-0035,saida,-9,817
2025-12-11,SKU-0036,saida,-32,642
2025-12-11,SKU-0038,saida,-16,456
2025-12-11,SKU-0041,saida,-21,416
2025-12-11,SKU-0045,saida,-21,906
2025-12-11,SKU-0047,saida,-4,448
2025-12-11,SKU-0050,saida,-21,60
2025-12-11,SKU-0051,saida,-40,1098
2025-12-11,SKU-0053,saida,-9,374
2025-12-11,SKU-0056,saida,-23,995
2025-12-11,SKU-0058,saida,-13,207
2025-12-11,SKU-0061,saida,-28,284
2025-12-11,SKU-0063,saida,-17,104
2025-12-11,SKU-0064,saida,-5,292
2025-12-11,SKU-0066,saida,-49,1393
2025-12-11,SKU-0071,saida,-23,952
2025-12-11,SKU-0072,saida,-5,287
2025-12-11,SKU-0078,saida,-11,400
2025-12-11,SKU-0083,saida,-2,138
2025-12-11,SKU-0085,saida,-4,272
2025-12-11,SKU-0090,saida,-3,795
2025-12-11,SKU-0091,saida,-4,533
2025-12-11,SKU-0092,ajuste,-5,491
2025-12-11,SKU-0092,saida,-1,490
2025-12-11,SKU-0094,saida,-21,625
2025-12-11,SKU-0095,saida,-53,1370
2025-12-11,SKU-0096,saida,-1,315
2025-12-11,SKU-0097,saida,-10,537
2025-12-11,SKU-0099,saida,-26,1638
2025-12-11,SKU-0103,saida,-9,77
2025-12-11,SKU-0107,saida,-13,554
2025-12-11,SKU-0110,saida,-9,478
2025-12-11,SKU-0113,saida,-248,6383
2025-12-11,SKU-0114,saida,-60,678
2025-12-11,SKU-0115,saida,-8,384
2025-12-11,SKU-0116,saida,-29,374
2025-12-11,SKU-0117,saida,-9,106
2025-12-11,SKU-0118,saida,-20,723
2025-12-11,SKU-0119,saida,-5,834
2025-12-11,SKU-0120,saida,-14,257
2025-12-11,SKU-0121,saida,-3,128
2025-12-11,SKU-0123,saida,-20,680
2025-12-11,SKU-0124,saida,-51,529
2025-12-11,SKU-0125,saida,-3,624
2025-12-11,SKU-0134,saida,-22,576
2025-12-11,SKU-0136,saida,-6,324
2025-12-11,SKU-0138,saida,-15,279
2025-12-11,SKU-0140,saida,-42,1034
2025-12-11,SKU-0141,saida,-9,602
2025-12-11,SKU-0143,saida,-17,99
2025-12-11,SKU-0144,saida,-45,1359
2025-12-11,SKU-0145,saida,-10,636
2025-12-11,SKU-0146,saida,-17,525
2025-12-11,SKU-0149,saida,-537,17564
2025-12-11,SKU-0150,saida,-12,525
2025-12-11,SKU-0158,saida,-27,585
2025-12-11,SKU-0161,saida,-18,344
2025-12-11,SKU-0162,saida,-3,617
2025-12-11,SKU-0163,saida,-34,112
2025-12-11,SKU-0164,saida,-6,482
2025-12-11,SKU-0165,saida,-69,2244
2025-12-11,SKU-0169,saida,-5,637
2025-12-11,SKU-0170,saida,-12,581
2025-12-11,SKU-0173,saida,-2,506
2025-12-11,SKU-0175,saida,-43,1624
2025-12-11,SKU-0178,saida,-12,319
2025-12-11,SKU-0180,saida,-26,519
2025-12-11,SKU-0181,saida,-32,286
2025-12-11,SKU-0184,saida,-16,404
2025-12-11,SKU-0186,saida,-5,391
2025-12-11,SKU-0187,saida,-18,479
2025-12-11,SKU-0193,saida,-15,302
2025-12-11,SKU-0195,saida,-107,3520
2025-12-11,SKU-0196,saida,-7,939
2025-12-11,SKU-0200,saida,-7,965
2025-12-11,SKU-0202,ajuste,-3,875
2025-12-11,SKU-0204,saida,-1,667
2025-12-11,SKU-0205,saida,-10,478
2025-12-11,SKU-0207,saida,-12,726
2025-12-11,SKU-0208,saida,-35,606
2025-12-11,SKU-0210,saida,-3,412
2025-12-11,SKU-0211,saida,-8,520
2025-12-11,SKU-0212,saida,-23,850
2025-12-11,SKU-0214,saida,-99,3713
2025-12-11,SKU-0215,saida,-14,208
2025-12-11,SKU-0218,saida,-12,754
2025-12-11,SKU-0220,saida,-8,269
2025-12-11,SKU-0222,saida,-4,48
2025-12-11,SKU-0224,saida,-4,449
2025-12-11,SKU-0225,saida,-33,183
2025-12-11,SKU-0228,saida,-27,262
2025-12-11,SKU-0230,saida,-27,466
2025-12-11,SKU-0233,saida,-19,741
2025-12-11,SKU-0234,saida,-5,316
2025-12-11,SKU-0235,saida,-6,399
2025-12-11,SKU-0236,saida,-20,424
2025-12-11,SKU-0237,saida,-63,958
2025-12-11,SKU-0238,saida,-19,648
2025-12-11,SKU-0240,saida,-10,382
2025-12-11,SKU-0241,saida,-8,98
2025-12-11,SKU-0243,saida,-7,559
2025-12-11,SKU-0246,saida,-1,398
2025-12-11,SKU-0247,saida,-16,442
2025-12-11,SKU-0250,saida,-4,456
2025-12-12,SKU-0001,saida,-9,704
2025-12-12,SKU-0002,saida,-45,534
2025-12-12,SKU-0004,saida,-5,265
2025-12-12,SKU-0010,saida,-37,1069
2025-12-12,SKU-0012,saida,-2,285
2025-12-12,SKU-0013,saida,-32,765
2025-12-12,SKU-0014,saida,-4,216
2025-12-12,SKU-0016,saida,-11,177
2025-12-12,SKU-0017,saida,-22,423
2025-12-12,SKU-0021,saida,-17,344
2025-12-12,SKU-0023,saida,-4,247
2025-12-12,SKU-0024,saida,-37,782
2025-12-12,SKU-0025,saida,-7,391
2025-12-12,SKU-0026,saida,-3,555
2025-12-12,SKU-0027,saida,-55,1061
2025-12-12,SKU-0028,saida,-26,303
2025-12-12,SKU-0035,saida,-23,794
2025-12-12,SKU-0036,saida,-19,623
2025-12-12,SKU-0039,saida,-23,702
2025-12-12,SKU-0041,saida,-8,408
2025-12-12,SKU-0043,saida,-18,367
2025-12-12,SKU-0045,saida,-12,894
2025-12-12,SKU-0048,saida,-5,452
2025-12-12,SKU-0049,saida,-7,136
2025-12-12,SKU-0051,saida,-17,1081
2025-12-12,SKU-0053,saida,-10,364
2025-12-12,SKU-0055,saida,-4,301
2025-12-12,SKU-0056,saida,-22,973
2025-12-12,SKU-0059,saida,-9,755
2025-12-12,SKU-0066,saida,-13,1380
2025-12-12,SKU-0069,saida,-8,1069
2025-12-12,SKU-0071,saida,-49,903
2025-12-12,SKU-0074,saida,-23,830
2025-12-12,SKU-0077,saida,-1,105
2025-12-12,SKU-0078,saida,-21,379
2025-12-12,SKU-0079,saida,-29,903
2025-12-12,SKU-0083,saida,-8,130
2025-12-12,SKU-0090,saida,-17,778
2025-12-12,SKU-0093,saida,-5,500
